
0.0004	40.69	0.0	311.27	0.0	249.57	0.0	66.54	0.0001	77.37	0.0	170.13	
0.0003	118.93	0.0	178.7	0.0	349.66	0.0	120.09	0.0001	148.52	0.0	187.81	
0.0003	203.27	0.0	261.42	0.0	59.69	0.0	89.74	0.0	229.98	0.0	57.52	
0.0003	281.54	0.0	267.86	0.0	133.89	0.0	63.63	0.0001	319.42	0.0	235.87	
12.0427	270.05	3.2322	270.0	0.9989	0.0	0.0119	89.06	0.0442	269.7	0.1384	359.81	
6.0124	270.11	1.6133	270.01	0.9958	0.0	0.0239	88.19	0.0885	269.18	0.1388	359.79	
3.9981	270.16	1.0724	270.01	0.9904	0.01	0.0364	87.27	0.1331	268.71	0.1394	359.74	
2.9873	270.22	0.8009	270.02	0.9827	0.01	0.0494	86.29	0.178	268.23	0.1402	359.68	
2.3777	270.28	0.6371	270.03	0.9725	0.03	0.0634	85.24	0.2233	267.74	0.1413	359.62	
1.9681	270.35	0.527	270.04	0.9595	0.05	0.0785	84.09	0.2691	267.22	0.1427	359.57	
1.6723	270.41	0.4474	270.06	0.9434	0.08	0.0955	82.82	0.3155	266.67	0.1443	359.52	
1.447	270.48	0.3868	270.09	0.9237	0.13	0.1149	81.36	0.3624	266.08	0.1461	359.48	
1.268	270.55	0.3387	270.12	0.8999	0.2	0.138	79.69	0.4097	265.43	0.1481	359.46	
1.1205	270.62	0.2992	270.16	0.8712	0.32	0.1669	77.68	0.4574	264.73	0.1503	359.47	
0.9948	270.68	0.2657	270.2	0.8368	0.5	0.2056	75.22	0.5049	263.95	0.1526	359.52	
0.8844	270.72	0.2366	270.2	0.7958	0.8	0.2636	72.03	0.5517	263.07	0.1549	359.66	
0.7841	270.73	0.2108	270.06	0.7472	1.32	0.3681	67.46	0.5968	262.05	0.1574	359.99	
0.7649	270.73	0.206	269.99	0.7365	1.47	0.4012	66.24	0.6055	261.83	0.158	0.09	
0.7272	270.71	0.1967	269.75	0.7142	1.8	0.4924	63.16	0.6224	261.37	0.1593	0.39	
